article_id, sim0, simlev1, simlev2, simlev3, simlev4, simlev5, simlev6, simlev7, simlev8, simlev9
35, 0.6254333853721619, 0.5843920707702637, 0.6147058606147766, 0.6131578683853149, 0.5845752954483032, 0.5992993116378784, 0.568290650844574, 0.5829470753669739, 0.6117562651634216, 0.5595176815986633
36, 0.6703336238861084, 0.6739196181297302, 0.6647424101829529, 0.675403356552124, 0.6630843281745911, 0.6734859943389893, 0.666151225566864, 0.6671468019485474, 0.6676769852638245, 0.6653173565864563
37, 0.5995930433273315, 0.6178144216537476, 0.603958785533905, 0.5696372389793396, 0.5674610733985901, 0.6241649389266968, 0.5642131567001343, 0.5860315561294556, 0.5884581804275513, 0.6043440103530884
38, 0.6264554262161255, 0.6162933707237244, 0.6278314590454102, 0.6206135153770447, 0.6467639803886414, 0.6452183723449707, 0.624089777469635, 0.6355394124984741, 0.6296314597129822, 0.6370723247528076
39, 0.6709685921669006, 0.6773346662521362, 0.6551520824432373, 0.6618958711624146, 0.6387438178062439, 0.6575124859809875, 0.6536870002746582, 0.6513401865959167, 0.6772355437278748, 0.6535482406616211
40, 0.6499960422515869, 0.624582052230835, 0.6201262474060059, 0.6228564977645874, 0.6191962957382202, 0.6298471689224243, 0.646759569644928, 0.6277819275856018, 0.6167313456535339, 0.6243805885314941
41, 0.6946694850921631, 0.6376502513885498, 0.6820838451385498, 0.6265501379966736, 0.662161111831665, 0.6360138058662415, 0.6138581037521362, 0.6338129639625549, 0.6480744481086731, 0.6318300366401672
42, 0.6436437964439392, 0.672799289226532, 0.621044933795929, 0.6860378384590149, 0.6217661499977112, 0.6156375408172607, 0.6610161066055298, 0.6198354959487915, 0.6223058104515076, 0.6051793098449707
43, 0.6309207677841187, 0.6314824819564819, 0.6201943755149841, 0.6139478087425232, 0.6026871204376221, 0.5839986801147461, 0.6221195459365845, 0.5775598287582397, 0.6160995960235596, 0.6246185898780823
44, 0.6100958585739136, 0.5876097083091736, 0.4677051305770874, 0.49342769384384155, 0.6296057105064392, 0.634231686592102, 0.5539313554763794, 0.5268730521202087, 0.6127580404281616, 0.5240780711174011
45, 0.6575486660003662, 0.6600775122642517, 0.5913287401199341, 0.672182559967041, 0.6067479252815247, 0.6249588131904602, 0.5873546004295349, 0.5789307355880737, 0.6413536071777344, 0.6370425224304199
46, 0.6451189517974854, 0.6146969199180603, 0.6188703775405884, 0.6212975382804871, 0.6049442291259766, 0.6536604762077332, 0.6349292397499084, 0.6414560675621033, 0.6560438275337219, 0.6263482570648193
47, 0.6318625807762146, 0.6800615191459656, 0.6183452606201172, 0.6440273523330688, 0.6299429535865784, 0.6208052039146423, 0.639030396938324, 0.6173686385154724, 0.6216089725494385, 0.6260332465171814
48, 0.6373772025108337, 0.6379345655441284, 0.6721591353416443, 0.6386358141899109, 0.6734952926635742, 0.6208323836326599, 0.6643720269203186, 0.6269686818122864, 0.6635612845420837, 0.6542342305183411
49, 0.7002034187316895, 0.6794500350952148, 0.6766442656517029, 0.6819767355918884, 0.6082577705383301, 0.70346999168396, 0.6564859747886658, 0.6792088150978088, 0.6255288124084473, 0.6776601076126099
50, 0.5912562012672424, 0.5949680209159851, 0.6083126068115234, 0.5818734169006348, 0.5793704390525818, 0.6122176647186279, 0.6268545985221863, 0.6188274025917053, 0.5670157670974731, 0.5777944326400757
51, 0.5738974213600159, 0.5671231746673584, 0.6245948672294617, 0.6005476117134094, 0.6074870824813843, 0.5954421162605286, 0.621630072593689, 0.5970751047134399, 0.5933904051780701, 0.6092650890350342
52, 0.6505175232887268, 0.681037425994873, 0.6634483933448792, 0.6783803701400757, 0.6610603928565979, 0.6812804937362671, 0.6741489171981812, 0.6497031450271606, 0.670132040977478, 0.6518752574920654
53, 0.6899963021278381, 0.6608109474182129, 0.6720908880233765, 0.6984231472015381, 0.6698684692382812, 0.6915192604064941, 0.7031849026679993, 0.6950861811637878, 0.6940531730651855, 0.6980567574501038
54, 0.6502448320388794, 0.6348897814750671, 0.6730253100395203, 0.6405930519104004, 0.6429300308227539, 0.6657301783561707, 0.6693665981292725, 0.6825602650642395, 0.6385087370872498, 0.6091235876083374
55, 0.6486731767654419, 0.651513934135437, 0.6253712177276611, 0.6750174760818481, 0.6801637411117554, 0.6647248268127441, 0.646123468875885, 0.6760237216949463, 0.6732722520828247, 0.6684675812721252
56, 0.568942129611969, 0.589448869228363, 0.6037151217460632, 0.4396175444126129, 0.5641146302223206, 0.44217759370803833, 0.5876783728599548, 0.5822021961212158, 0.38353580236434937, 0.567642867565155
57, 0.5065051913261414, 0.5486947894096375, 0.5868927240371704, 0.49285420775413513, 0.5590493083000183, 0.562219500541687, 0.5341781377792358, 0.5593124032020569, 0.49363791942596436, 0.5196130871772766
58, 0.6568514704704285, 0.6637735962867737, 0.6453433632850647, 0.6676068902015686, 0.640824019908905, 0.6534273028373718, 0.6377065777778625, 0.659507155418396, 0.6379338502883911, 0.6663928627967834
59, 0.6381020545959473, 0.6924357414245605, 0.6343688368797302, 0.654260516166687, 0.6815986633300781, 0.6880501508712769, 0.6858514547348022, 0.6768753528594971, 0.6896323561668396, 0.6714431643486023
60, 0.520039975643158, 0.6212476491928101, 0.49037617444992065, 0.5910128951072693, 0.6427078247070312, 0.6067258715629578, 0.618392288684845, 0.6438033580780029, 0.5343688130378723, 0.5164580941200256
61, 0.5681067109107971, 0.5052303671836853, 0.5713971853256226, 0.6054651141166687, 0.5967810750007629, 0.6076061725616455, 0.5491460561752319, 0.5906169414520264, 0.5868614315986633, 0.5702816247940063
62, 0.5792670845985413, 0.6001331806182861, 0.6039762496948242, 0.5934839248657227, 0.5636094808578491, 0.6261072754859924, 0.5526943802833557, 0.5803436636924744, 0.5935483574867249, 0.5970258116722107
63, 0.6635991930961609, 0.5954569578170776, 0.602626621723175, 0.5809765458106995, 0.6244860291481018, 0.5559144020080566, 0.615261971950531, 0.5656370520591736, 0.5477875471115112, 0.6154024004936218
64, 0.6410052180290222, 0.629045307636261, 0.6295305490493774, 0.6352761387825012, 0.6351490616798401, 0.6067203879356384, 0.6059930324554443, 0.6213765144348145, 0.6250633001327515, 0.6448318958282471
65, 0.6651349663734436, 0.6587795615196228, 0.641430139541626, 0.6380696296691895, 0.6520138382911682, 0.667378842830658, 0.6656557321548462, 0.6587153077125549, 0.6690731048583984, 0.6447286009788513
66, 0.5265558362007141, 0.5515000224113464, 0.4746852517127991, 0.4595932066440582, 0.5051126480102539, 0.47315168380737305, 0.4613860249519348, 0.5357762575149536, 0.5812509655952454, 0.48797473311424255
67, 0.63114994764328, 0.6645365357398987, 0.6764707565307617, 0.6320861577987671, 0.6433040499687195, 0.6516470313072205, 0.6498048901557922, 0.6345639228820801, 0.6410092711448669, 0.6435915231704712
68, 0.6546672582626343, 0.6964508295059204, 0.6393917202949524, 0.6649330258369446, 0.6963605284690857, 0.6140296459197998, 0.6542011499404907, 0.6500751376152039, 0.6634217500686646, 0.6019046306610107
69, 0.6040589213371277, 0.592353343963623, 0.5680575370788574, 0.5963250994682312, 0.6170967221260071, 0.5923980474472046, 0.5528261065483093, 0.5506642460823059, 0.5965656638145447, 0.6068218946456909
70, 0.5994642376899719, 0.654524028301239, 0.6405466794967651, 0.641061544418335, 0.6425543427467346, 0.6166888475418091, 0.6411886811256409, 0.6442223191261292, 0.6463193893432617, 0.5742982625961304
71, 0.6162667274475098, 0.5703849196434021, 0.5973672866821289, 0.6077777743339539, 0.5826669931411743, 0.5921469926834106, 0.5748504996299744, 0.6191287636756897, 0.5674062371253967, 0.6178690791130066
72, 0.6388909816741943, 0.6474778652191162, 0.6256274580955505, 0.5953810811042786, 0.6548299193382263, 0.6246291399002075, 0.6753075122833252, 0.6621218919754028, 0.6495575308799744, 0.6631692051887512
73, 0.6589058637619019, 0.6854088306427002, 0.655741274356842, 0.6638880372047424, 0.6605413556098938, 0.6568384766578674, 0.6667664051055908, 0.66590416431427, 0.6445953845977783, 0.6711121797561646
74, 0.6034039258956909, 0.6110643744468689, 0.5815429091453552, 0.5801916122436523, 0.596940279006958, 0.6071566939353943, 0.6278875470161438, 0.613069474697113, 0.6282964944839478, 0.5927162766456604
75, 0.6374073028564453, 0.6244914531707764, 0.6507638692855835, 0.6066839694976807, 0.639144241809845, 0.6576570272445679, 0.5895181894302368, 0.6208577752113342, 0.6009690761566162, 0.6356604695320129
76, 0.6357296109199524, 0.6246687173843384, 0.6133260726928711, 0.6604222655296326, 0.6451616287231445, 0.6292243003845215, 0.6368368268013, 0.6447559595108032, 0.6374282240867615, 0.6424264907836914
77, 0.6834535598754883, 0.6341853737831116, 0.6613551378250122, 0.639756441116333, 0.6453332304954529, 0.654762864112854, 0.6511892080307007, 0.647949755191803, 0.6481630802154541, 0.6529073119163513
78, 0.5956042408943176, 0.6079232096672058, 0.6116186380386353, 0.5704376697540283, 0.6090978980064392, 0.6422099471092224, 0.616022527217865, 0.6290155649185181, 0.6252298355102539, 0.6332412958145142
79, 0.6833371520042419, 0.690240204334259, 0.6829763650894165, 0.6729134917259216, 0.6762449145317078, 0.6722418665885925, 0.6752610802650452, 0.6828351616859436, 0.6924103498458862, 0.684617817401886
80, 0.6854252219200134, 0.6380447149276733, 0.6666011810302734, 0.6919991970062256, 0.6247856020927429, 0.6838254928588867, 0.6184148788452148, 0.675014078617096, 0.6884384155273438, 0.6892340183258057
81, 0.5742579102516174, 0.5669147968292236, 0.659095823764801, 0.6212689876556396, 0.6668475866317749, 0.6091594696044922, 0.6568323373794556, 0.6376564502716064, 0.6656874418258667, 0.6328689455986023
82, 0.6308557987213135, 0.6145200729370117, 0.5636040568351746, 0.603391170501709, 0.5767338871955872, 0.6200427412986755, 0.6405630707740784, 0.6564711332321167, 0.6187101006507874, 0.5778069496154785
83, 0.6732733845710754, 0.6478421688079834, 0.6245058178901672, 0.5458426475524902, 0.5841518640518188, 0.6678330302238464, 0.6400355696678162, 0.6290432810783386, 0.5510636568069458, 0.613234281539917
84, 0.7025048136711121, 0.6898738145828247, 0.6706394553184509, 0.6725776195526123, 0.6550760865211487, 0.7001461386680603, 0.6763432025909424, 0.6692030429840088, 0.6801784634590149, 0.6821715235710144
85, 0.6445244550704956, 0.6457105875015259, 0.6261811256408691, 0.6318580508232117, 0.6557609438896179, 0.6608085632324219, 0.6179229617118835, 0.6012097597122192, 0.6314561367034912, 0.6394012570381165
86, 0.5758506655693054, 0.5863561630249023, 0.5779901742935181, 0.6224981546401978, 0.5977253317832947, 0.60274338722229, 0.5963751673698425, 0.6066111326217651, 0.5957625508308411, 0.6046785116195679
87, 0.5795886516571045, 0.6097718477249146, 0.6050079464912415, 0.616788923740387, 0.627764880657196, 0.6313115954399109, 0.6113630533218384, 0.6105512380599976, 0.570651650428772, 0.6005328297615051
88, 0.5397455096244812, 0.5081034898757935, 0.5099931359291077, 0.5815746784210205, 0.5590254664421082, 0.5500991940498352, 0.5653620362281799, 0.5304471254348755, 0.5575617551803589, 0.5233650207519531
89, 0.6798639893531799, 0.6991633176803589, 0.6728261113166809, 0.6633620262145996, 0.6938973069190979, 0.6853598356246948, 0.6808980107307434, 0.6828187704086304, 0.66576087474823, 0.6508869528770447
